location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
113.107316,22.947883	乐从大道东B270号天佑城1层	顺德区	佛山市	B0FFFEOR0U	[]	星巴克咖啡(乐从星光广场店)	广东省	0757-29233525	餐饮服务;咖啡厅;星巴克咖啡	050501	113.107316	22.947883	440000	广东省	星巴克
113.083002,22.611531	白石大道166号国翔汇悦城1层	蓬江区	江门市	B0FFFAJOQM	[]	星巴克咖啡(江门汇悦城店)	广东省	0750-3718701	餐饮服务;咖啡厅;星巴克咖啡	050501	113.083002	22.611531	440000	广东省	星巴克
114.244751,22.715484	龙城街道中心城龙翔大道7188号万科天誉广场L2-48号	龙岗区	深圳市	B0FFF3TLU1	[]	星巴克咖啡(万科广场店)	广东省	0755-89253172	餐饮服务;咖啡厅;星巴克咖啡	050501	114.244751	22.715484	440000	广东省	星巴克
113.005194,23.120785	狮山镇博爱中路61号和信广场首层	南海区	佛山市	B0FFGLJL0B	[]	星巴克咖啡(佛山和信广场店)	广东省	0757-81166208	餐饮服务;咖啡厅;星巴克咖啡	050501	113.005194	23.120785	440000	广东省	星巴克
113.339420,22.998365	汉溪大道381号锦绣香江内	番禺区	广州市	B0FFGXKTT1	[]	星巴克咖啡(番禺锦绣香江店)	广东省	[]	餐饮服务;咖啡厅;星巴克咖啡	050501	113.339420	22.998365	440000	广东省	星巴克
113.526346,22.254858	前山翠前路东翠微西路北侧招商花园城二期商场1层	香洲区	珠海市	B0FFF008TA	[]	星巴克咖啡(珠海招商花园城店)	广东省	0756-8995071	餐饮服务;咖啡厅;星巴克咖啡	050501	113.526346	22.254858	440000	广东省	星巴克
114.057216,22.546837	福中一路2016号深圳音乐厅2层	福田区	深圳市	B0FFF00PQH	[]	星巴克咖啡(深圳音乐厅店)	广东省	0755-82841992	餐饮服务;咖啡厅;星巴克咖啡	050501	114.057216	22.546837	440000	广东省	星巴克
113.791123,23.021998	东城东路星河传说星河城购物中心1002号	东莞市	东莞市	B03018JB3P	[]	星巴克咖啡(东莞星河传说店)	广东省	0769-26268781	餐饮服务;咖啡厅;星巴克咖啡	050501	113.791123	23.021998	440000	广东省	星巴克
113.996930,22.973044	市场路39号	东莞市	东莞市	B0FFH0N3R0	[]	星巴克咖啡(常平市场路店)	广东省	13427822296	餐饮服务;咖啡厅;星巴克咖啡	050501	113.996930	22.973044	440000	广东省	星巴克
113.811873,22.624815	福永镇深圳宝安国际机场T3航站楼F5层5L-01-06	宝安区	深圳市	B0FFFOGCYZ	[]	星巴克咖啡(深圳宝安国际机场T3航站楼)	广东省	0755-23459472	餐饮服务;咖啡厅;星巴克咖啡	050501	113.811873	22.624815	440000	广东省	星巴克
114.046330,22.602388	民治街道星河盛世商场1层L1S-033号	龙华区	深圳市	B0FFFCVD6H	[]	星巴克咖啡(民乐星河盛世分店)	广东省	0755-66842960;4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	114.046330	22.602388	440000	广东省	星巴克
112.903058,23.177324	南丰大道13号万达广场F1层	三水区	佛山市	B0FFH46JHX	[]	星巴克咖啡(三水万达广场)	广东省	4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	112.903058	23.177324	440000	广东省	星巴克
113.938049,22.522895	科园路软件产业基地第4栋裙楼01层44-50号	南山区	深圳市	B0FFGT447U	[]	星巴克咖啡(软件园产业基地店)	广东省	0755-66832026	餐饮服务;咖啡厅;星巴克咖啡	050501	113.938049	22.522895	440000	广东省	星巴克
113.289758,22.796239	顺德嘉信城市广场一期1层	顺德区	佛山市	B0FFFRDO58	[]	星巴克咖啡(嘉信城市广场店)	广东省	0757-22297181;4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	113.289758	22.796239	440000	广东省	星巴克
111.964763,21.853390	东风一路3号1022号2031单元阳江百利广场一层2031单元	江城区	阳江市	B0FFHP33AI	[]	星巴克咖啡(百利广场分店)	广东省	4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	111.964763	21.853390	440000	广东省	星巴克
114.051136,22.515835	福强路附近	福田区	深圳市	B0FFIPR0WQ	[]	星巴克咖啡(益田大厦店)	广东省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	114.051136	22.515835	440000	广东省	星巴克
113.373258,23.103137	琶洲大道东3号保利国际广场零售商区首层112号铺	海珠区	广州市	B0FFHZZSON	[]	星巴克咖啡(保利国际广场分店)	广东省	4008206998	餐饮服务;咖啡厅;咖啡厅	050500	113.373258	23.103137	440000	广东省	星巴克
114.123538,22.675852	华南城环球大厦环球物流中心裙楼1层	龙岗区	深圳市	B0FFG7WUS1	[]	星巴克咖啡(深圳华南城店)	广东省	0755-89253036;18665295466	餐饮服务;咖啡厅;星巴克咖啡	050501	114.123538	22.675852	440000	广东省	星巴克
113.098151,23.012803	佛山创意产业园15栋101	禅城区	佛山市	B02F512RTH	[]	星巴克咖啡(佛山创意产业园店)	广东省	0757-82781481	餐饮服务;咖啡厅;星巴克咖啡	050501	113.098151	23.012803	440000	广东省	星巴克
114.119405,22.545894	解放路1034东门鸿展中心城A6单元B1层	罗湖区	深圳市	B02F38K8KT	[]	星巴克咖啡(东门鸿展广场店)	广东省	0755-25881494	餐饮服务;咖啡厅;星巴克咖啡	050501	114.119405	22.545894	440000	广东省	星巴克
113.326870,23.187506	广州大道北1811号嘉裕太阳城广场F1层	白云区	广州市	B0FFGRCL39	[]	星巴克咖啡(嘉裕太阳城店)	广东省	020-36732243	餐饮服务;咖啡厅;星巴克咖啡	050501	113.326870	23.187506	440000	广东省	星巴克
113.358651,22.924109	桥南街福德路281号(南区公园北侧、海伦堡南面)奥园广场112单元	番禺区	广州市	B00141R3BP	[]	星巴克咖啡(奥园广场店)	广东省	020-31056903	餐饮服务;咖啡厅;星巴克咖啡	050501	113.358651	22.924109	440000	广东省	星巴克
113.679190,22.817897	虎门镇虎门大道121号豪门大饭店1层	东莞市	东莞市	B03017W2UY	[]	星巴克咖啡(豪门饭店店)	广东省	0769-81619832	餐饮服务;咖啡厅;星巴克咖啡	050501	113.679190	22.817897	440000	广东省	星巴克
114.059187,22.634179	吉华路与五和大道交汇处天虹商场1层	龙岗区	深圳市	B0FFFFPPJA	[]	星巴克咖啡(深圳坂田天虹分店)	广东省	0755-89358325	餐饮服务;咖啡厅;星巴克咖啡	050501	114.059187	22.634179	440000	广东省	星巴克
114.020472,22.655386	龙华新区人民北路291号龙华百佳华广场1层(龙华地税,龙华华润万家美丽AAA)	龙华区	深圳市	B0FFFYMWER	[]	星巴克咖啡(深圳龙华人民北店)	广东省	4008206998;0755-27187352	餐饮服务;咖啡厅;星巴克咖啡	050501	114.020472	22.655386	440000	广东省	星巴克
112.869178,23.172447	西南街道西青大道8号新动力广场第一层A03单元	三水区	佛山市	B0FFI9Q6MJ	[]	星巴克咖啡(三水新动力广场店)	广东省	4008206998	餐饮服务;餐饮相关场所;餐饮相关	050000	112.869178	23.172447	440000	广东省	星巴克
113.196548,23.140005	建设大道中段金沙洲万达广场1层	南海区	佛山市	B0FFI499MK	[]	星巴克咖啡(金沙洲万达广场)	广东省	0757-85929562	餐饮服务;咖啡厅;星巴克咖啡	050501	113.196548	23.140005	440000	广东省	星巴克
113.297016,23.128659	农林下路37号广百百货东山店1层1-Z01	越秀区	广州市	B00141L0IY	[]	星巴克咖啡(广州美东百货店)	广东省	020-87657129	餐饮服务;咖啡厅;星巴克咖啡	050501	113.297016	23.128659	440000	广东省	星巴克
112.986134,22.940830	江浦东路14号富盛广场1层	南海区	佛山市	B0FFHE8SLM	[]	星巴克咖啡(西樵富盛广场店)	广东省	0757-66868068;4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	112.986134	22.940830	440000	广东省	星巴克
113.324800,23.183742	广州大道北1618号香柏广场1层27号	白云区	广州市	B0FFFS511G	[]	星巴克咖啡(广州香柏广场店)	广东省	020-28635210;4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	113.324800	23.183742	440000	广东省	星巴克
113.242999,23.143430	环市西路49号君荟名轩首层	荔湾区	广州市	B0FFHYD5KT	[]	星巴克咖啡(西村店)	广东省	020-81639510;13826096547	餐饮服务;咖啡厅;星巴克咖啡	050501	113.242999	23.143430	440000	广东省	星巴克
113.297334,23.231306	观云街7、9号(自编4、5号楼)101至103号商铺	白云区	广州市	B0FFHULINW	[]	星巴克咖啡(广州白云华发新天地店)	广东省	020-31121006	餐饮服务;餐饮相关场所;餐饮相关	050000	113.297334	23.231306	440000	广东省	星巴克
116.764690,23.474314	广益街道324国道西侧广益路北侧猛狮国际广场1层11-12号	澄海区	汕头市	B0FFHCHN9K	[]	星巴克咖啡(猛狮国际店)	广东省	4008206998	餐饮服务;咖啡厅;咖啡厅	050500	116.764690	23.474314	440000	广东省	星巴克
113.256588,23.161108	三元里大道306号	白云区	广州市	B0FFH62RE8	[]	星巴克咖啡(三元里卜蜂莲花分店)	广东省	020-26296821	餐饮服务;咖啡厅;星巴克咖啡	050501	113.256588	23.161108	440000	广东省	星巴克
113.928758,22.526158	南油大道西学府路南中润大厦一层C	南山区	深圳市	B02F38SSAT	[]	星巴克咖啡(深圳学府路店)	广东省	0755-33911051;0755-33911052	餐饮服务;咖啡厅;星巴克咖啡	050501	113.928758	22.526158	440000	广东省	星巴克
113.247860,22.669725	小榄镇升平中路18号大信皇冠假日酒店1层	中山市	中山市	B0FFF0060B	[]	星巴克咖啡(小榄大信皇冠假日店)	广东省	0760-88963871;0760-86929883	餐饮服务;咖啡厅;星巴克咖啡	050501	113.247860	22.669725	440000	广东省	星巴克
113.901936,22.516549	前湾一路63号	南山区	深圳市	B0FFG8BBCQ	[]	星巴克咖啡(深圳前海企业公馆店)	广东省	0755-26913843;4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	113.901936	22.516549	440000	广东省	星巴克
113.957086,22.539595	科技南十二路28号康佳研发大厦1层	南山区	深圳市	B02F38TGLE	[]	星巴克咖啡(康佳研发大厦)	广东省	0755-86938992	餐饮服务;咖啡厅;星巴克咖啡	050501	113.957086	22.539595	440000	广东省	星巴克
114.087873,22.836092	塘厦镇宏业北路1号金地世纪广场11号商业楼117商铺	东莞市	东莞市	B0FFI64CZ3	[]	星巴克咖啡(金地世纪广场店)	广东省	4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	114.087873	22.836092	440000	广东省	星巴克
114.109314,22.541055	深南东路5033号金山大厦书城广场附06号	罗湖区	深圳市	B02F38K8KR	[]	星巴克咖啡(深圳罗湖书城店)	广东省	0755-25923912	餐饮服务;咖啡厅;星巴克咖啡	050501	114.109314	22.541055	440000	广东省	星巴克
113.296188,23.216603	安华汇	白云区	广州市	B0FFIAPITL	[]	星巴克咖啡(安华汇)	广东省	[]	餐饮服务;咖啡厅;星巴克咖啡	050501	113.296188	23.216603	440000	广东省	星巴克
114.211213,22.649460	横岗街道松柏天虹商场(龙岗大道横岗站B出口)	龙岗区	深圳市	B0FFFEM5QM	[]	星巴克咖啡(深圳横岗松柏天虹店)	广东省	0755-28432056	餐饮服务;咖啡厅;星巴克咖啡	050501	114.211213	22.649460	440000	广东省	星巴克
114.401181,23.089188	环城西二路38号丽日购物广场1层	惠城区	惠州市	B0FFF6S3H3	[]	星巴克咖啡(惠州西湖丽日店)	广东省	0752-7803750	餐饮服务;咖啡厅;星巴克咖啡	050501	114.401181	23.089188	440000	广东省	星巴克
113.811967,22.627570	福永镇深圳宝安国际机场T3航站楼F3层3S-06-01	宝安区	深圳市	B0FFGPMK0S	[]	星巴克咖啡(深圳宝安国际机场T3航站楼)	广东省	0755-23459470	餐饮服务;咖啡厅;星巴克咖啡	050501	113.811967	22.627570	440000	广东省	星巴克
116.724328,23.377385	天山南路48号附近	龙湖区	汕头市	B0FFIP73JS	[]	星巴克咖啡(合胜百货店)	广东省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	116.724328	23.377385	440000	广东省	星巴克
114.064475,22.541687	深南大道2008号中国凤凰大厦3栋第1层101B单元	福田区	深圳市	B02F38SXSH	[]	星巴克咖啡(深圳凤凰大厦店)	广东省	0755-82727952	餐饮服务;咖啡厅;星巴克咖啡	050501	114.064475	22.541687	440000	广东省	星巴克
114.075303,22.722941	高尔夫大道1号观澜湖新城MHMALL1F层	龙华区	深圳市	B0FFG8EA94	[]	星巴克咖啡(深圳观澜湖新城店)	广东省	0755-23771312	餐饮服务;咖啡厅;星巴克咖啡	050501	114.075303	22.722941	440000	广东省	星巴克
113.267912,23.260749	清湖中街中和里	白云区	广州市	B0FFIB9OQV	[]	星巴克咖啡(清湖店)	广东省	[]	餐饮服务;咖啡厅;咖啡厅	050500	113.267912	23.260749	440000	广东省	星巴克
113.801113,22.800484	长青南路1号万科广场1层L1-05号	东莞市	东莞市	B0FFFFRQZI	[]	星巴克咖啡(东莞长安万科广场店)	广东省	0769-81558113	餐饮服务;咖啡厅;星巴克咖啡	050501	113.801113	22.800484	440000	广东省	星巴克
113.827724,22.668981	福永益田假日天地1楼	宝安区	深圳市	B0FFI918C5	[]	星巴克咖啡(福永益田假日天地店)	广东省	[]	餐饮服务;咖啡厅;咖啡厅	050500	113.827724	22.668981	440000	广东省	星巴克
113.140924,23.042193	南海大道北46号南海悦万城第一层1F-43单元	南海区	佛山市	B0FFH3ZZBR	[]	星巴克咖啡(悦万广场分店)	广东省	[]	餐饮服务;咖啡厅;星巴克咖啡	050501	113.140924	23.042193	440000	广东省	星巴克
112.892466,23.172451	西南街张边路9号三水广场第1层	三水区	佛山市	B02F50Y9UF	[]	星巴克咖啡(佛山三水广场店)	广东省	0757-87661539	餐饮服务;咖啡厅;星巴克咖啡	050501	112.892466	23.172451	440000	广东省	星巴克
113.156078,23.062871	桂城街道桂澜北路28号万达广场1层	南海区	佛山市	B0FFFEXT0K	[]	星巴克咖啡(佛山南海万达广场店)	广东省	0757-85133351;13923221140	餐饮服务;咖啡厅;星巴克咖啡	050501	113.156078	23.062871	440000	广东省	星巴克
113.320821,23.095224	新港中路354号珠影·星光城76栋133A单元	海珠区	广州市	B00141RDWA	[]	星巴克咖啡(广州珠影星光城店)	广东省	020-89557830	餐饮服务;咖啡厅;星巴克咖啡	050501	113.320821	23.095224	440000	广东省	星巴克
113.076599,22.871793	龙江镇盈信城市广场二期一层自编3区101号商铺	顺德区	佛山市	B0FFHL3MHC	[]	星巴克咖啡(佛山龙江盈信广场店)	广东省	0757-29392220;4008206998	餐饮服务;咖啡厅;咖啡厅	050500	113.076599	22.871793	440000	广东省	星巴克
113.084932,22.577227	胜利路33号金蓝海广场1层	蓬江区	江门市	B0FFGQ2RJ1	[]	星巴克咖啡(胜利街店)	广东省	0750-3511186	餐饮服务;咖啡厅;星巴克咖啡	050501	113.084932	22.577227	440000	广东省	星巴克
113.156609,23.032664	桂城桂平西路2号南海鹿璟村1号6号楼1层	南海区	佛山市	B0FFFOP1PE	[]	星巴克咖啡(佛山南海桂平西路店)	广东省	0757-86235581	餐饮服务;咖啡厅;星巴克咖啡	050501	113.156609	23.032664	440000	广东省	星巴克
113.561178,23.131267	新塘镇翡翠绿洲J11-J15号住宅塔楼及商业服务中心2商业裙楼一楼55单元及57单元	增城区	广州市	B0FFIN14PU	[]	星巴克咖啡(广州翡翠绿洲店)	广东省	4008206998	餐饮服务;餐饮相关场所;餐饮相关	050000	113.561178	23.131267	440000	广东省	星巴克
110.949416,21.664402	油城十路1号茂名东汇城1层	电白区	茂名市	B0FFIGAVXZ	[]	星巴克咖啡(茂名东汇城分店)	广东省	4008206998	餐饮服务;咖啡厅;星巴克咖啡	050501	110.949416	21.664402	440000	广东省	星巴克
110.401620,21.210756	人民大道南116号鼎盛广场购物中心第一层L1-1单元	霞山区	湛江市	B0FFG05GP0	[]	星巴克咖啡(湛江店)	广东省	0759-2280151	餐饮服务;咖啡厅;星巴克咖啡	050501	110.401620	21.210756	440000	广东省	星巴克
113.404823,23.121717	中山大道中437号天河城百货(东圃店)F1层	天河区	广州市	B00141REIH	[]	星巴克咖啡(天河城百货东圃店)	广东省	020-82103605;020-82103607	餐饮服务;咖啡厅;星巴克咖啡	050501	113.404823	23.121717	440000	广东省	星巴克
114.422638,23.083261	东湖一街3号隆生广场F1	惠城区	惠州市	B0FFHK4YJM	[]	星巴克咖啡(隆生广场东湖店)	广东省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	114.422638	23.083261	440000	广东省	星巴克
114.239567,22.554029	深盐路壹海城二区1层51号(海山街道办事处)	盐田区	深圳市	B0FFFA5ZDN	[]	星巴克咖啡(深圳盐田壹海城分店)	广东省	0755-32960153	餐饮服务;咖啡厅;星巴克咖啡	050501	114.239567	22.554029	440000	广东省	星巴克
113.387960,22.937725	亚运大道1号永旺梦乐城F1层1024	番禺区	广州市	B0FFHXZB1N	[]	星巴克咖啡(永旺梦乐城)	广东省	020-23331690	餐饮服务;咖啡厅;星巴克咖啡	050501	113.387960	22.937725	440000	广东省	星巴克
113.346180,22.919796	沙湾镇西环路1502号番禺荔园新天地1层A29	番禺区	广州市	B0FFFSN26J	[]	星巴克咖啡(荔园新天地店)	广东省	020-62224510	餐饮服务;咖啡厅;星巴克咖啡	050501	113.346180	22.919796	440000	广东省	星巴克
113.574726,23.126027	新塘镇南安村碧桂园凤凰城凤妍苑凤凰城广场步行南街1号之三	增城区	广州市	B0FFF01P1E	[]	星巴克咖啡(广州凤凰城分店)	广东省	020-32160852	餐饮服务;咖啡厅;星巴克咖啡	050501	113.574726	23.126027	440000	广东省	星巴克
113.227109,23.405610	紫薇路骏壹万邦1层	花都区	广州市	B0FFI3ZAYG	[]	星巴克咖啡(广州花都骏壹万邦店)	广东省	[]	餐饮服务;咖啡厅;星巴克咖啡	050501	113.227109	23.405610	440000	广东省	星巴克
113.084197,22.601583	迎宾大道中118号益华购物广场2期1层B-106单元	蓬江区	江门市	B0FFG7ZZQ7	[]	星巴克咖啡(江门益华广场分店)	广东省	0750-3855161	餐饮服务;咖啡厅;星巴克咖啡	050501	113.084197	22.601583	440000	广东省	星巴克
